51c3637b97c3e69de4b03a3a,180Energy_X33CarbsLemonLimeCitrusBlastcalories10.0fat0.0carbohydrate3.0fiber0.0protein0.0,calories,10.0,fat,0.0,carbohydrate,3.0,fiber,0.0,protein,0.0,
5522a599b4e7ef126780ab91,365EverydayValue_FatFreeMilkVitaminADcalories90.0fat0.0carbohydrate13.0fiber0.0protein8.0,calories,90.0,fat,0.0,carbohydrate,13.0,fiber,0.0,protein,8.0,
53a2fae6ef83cc7d1c432b55,365EverydayValue_FetaCheesecalories60.0fat4.0carbohydrate1.0fiber0.0protein5.0,calories,60.0,fat,4.0,carbohydrate,1.0,fiber,0.0,protein,5.0,
51d2fb1fcc9bff111580da4e,7Up_Sodacalories140.0fat0.0carbohydrate39.0fiber0.0protein0.0,calories,140.0,fat,0.0,carbohydrate,39.0,fiber,0.0,protein,0.0,
557e337bf53555070a95d302,AcmeBread_SourBaguettecalories120.0fat0.0carbohydrate26.0fiber0.0protein4.0,calories,120.0,fat,0.0,carbohydrate,26.0,fiber,0.0,protein,4.0,
5489b898cd11d26e3dc6ea0a,AlFresco_ChickenSausageBurgersHotItalianStylecalories150.0fat8.0carbohydrate2.0fiber0.0protein17.0,calories,150.0,fat,8.0,carbohydrate,2.0,fiber,0.0,protein,17.0,
51c4011697c3e6dfa4df3b6f,AmericasChoice_RipePittedLargeOlivescalories25.0fat2.0carbohydrate0.0fiber0.0protein0.0,calories,25.0,fat,2.0,carbohydrate,0.0,fiber,0.0,protein,0.0,
51c3ed5497c3e6de73cbb136,AMPM_CandyGummiWormscalories190.0fat0.0carbohydrate46.0fiber0.0protein4.0,calories,190.0,fat,0.0,carbohydrate,46.0,fiber,0.0,protein,4.0,
55108550f7dc00b47f9fe53b,AndrewEverett_ShreddedCheeseMozzarellacalories80.0fat6.0carbohydrate1.0fiber0.0protein8.0,calories,80.0,fat,6.0,carbohydrate,1.0,fiber,0.0,protein,8.0,
5505c0efd7f7f1a6470ad5de,Appetitos_SpicyPicklesinPretzelCoatingcalories210.0fat13.0carbohydrate22.0fiber2.0protein2.0,calories,210.0,fat,13.0,carbohydrate,22.0,fiber,2.0,protein,2.0,
52cd67b9d0eefe626b000f60,ArcherFarms_MonsterTrailMixcalories170.0fat9.0carbohydrate20.0fiber1.0protein4.0,calories,170.0,fat,9.0,carbohydrate,20.0,fiber,1.0,protein,4.0,
54fe2c6d3b05d44e59f1c4e8,ArcherFarms_PotatoChipsGrilledCheesecalories140.0fat8.0carbohydrate17.0fiber1.0protein2.0,calories,140.0,fat,8.0,carbohydrate,17.0,fiber,1.0,protein,2.0,
51c54cb397c3e6efadd6186a,Arnold_BreadPremiumWhiteEnrichedcalories90.0fat1.0carbohydrate17.0fiber1.0protein3.0,calories,90.0,fat,1.0,carbohydrate,17.0,fiber,1.0,protein,3.0,
556f5d86af10b73b6528b93a,BacktoNature_NantucketBlendcalories130.0fat8.0carbohydrate16.0fiber2.0protein3.0,calories,130.0,fat,8.0,carbohydrate,16.0,fiber,2.0,protein,3.0,
51c5443d97c3e6efadd5d5c7,BarqsDiet_CremeSodaFrenchVanillaContourcalories0.0fat0.0carbohydrate0.0fiber0.0protein0.0,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0,
51c3ea5e97c3e6de73cb9b8a,BeechNut_ApplesBananasStage2calories60.0fat0.0carbohydrate0.0fiber0.0protein0.0,calories,60.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0,
51c401cc97c3e6dfa4df4099,Borden_PunchPineappleBananacalories130.0fat0.0carbohydrate32.0fiber0.0protein0.0,calories,130.0,fat,0.0,carbohydrate,32.0,fiber,0.0,protein,0.0,
51c5476197c3e6efadd5ee51,BossaNova_JuiceSuperfruitAcerolaWMangocalories110.0fat0.0carbohydrate27.0fiber1.0protein0.0,calories,110.0,fat,0.0,carbohydrate,27.0,fiber,1.0,protein,0.0,
51c3ebcb97c3e6de73cba64e,BreadduJour_ItalianRollscalories90.0fat0.0carbohydrate16.0fiber0.0protein3.0,calories,90.0,fat,0.0,carbohydrate,16.0,fiber,0.0,protein,3.0,
51c3b6f297c3e6d8d3b446a4,BreadsmithGrocery_TraditionalEggChallahcalories86.0fat1.0carbohydrate15.0fiber0.0protein3.0,calories,86.0,fat,1.0,carbohydrate,15.0,fiber,0.0,protein,3.0,
553c5fc5a5f3288d0dd132c6,BrewPubPizza_LotzzaMotzzaSausagePepperoniPizzacalories400.0fat22.0carbohydrate29.0fiber2.0protein23.0,calories,400.0,fat,22.0,carbohydrate,29.0,fiber,2.0,protein,23.0,
51c3edfa97c3e6de73cbb58a,BumbleBee_RedSalmonWildAlaskaSockeyecalories110.0fat7.0carbohydrate0.0fiber0.0protein13.0,calories,110.0,fat,7.0,carbohydrate,0.0,fiber,0.0,protein,13.0,
54de3ffd7d804f5d6b0bd4e6,BurgersSmokehouse_BaconWrappedPorkTenderloinFiletcalories280.0fat20.0carbohydrate3.0fiber0.0protein24.0,calories,280.0,fat,20.0,carbohydrate,3.0,fiber,0.0,protein,24.0,
54da12e8fe0469812a1a0a02,Butchs_PizzaWhiteGarliccalories300.0fat19.0carbohydrate20.0fiber0.5protein14.0,calories,300.0,fat,19.0,carbohydrate,20.0,fiber,0.5,protein,14.0,
54fe2c2a4e9d7e6f76e3f56a,ButterBraid_BraidedPastryCherrycalories150.0fat4.5carbohydrate25.0fiber0.5protein3.0,calories,150.0,fat,4.5,carbohydrate,25.0,fiber,0.5,protein,3.0,
546a09712bc0b27b2a676b28,ButterBraid_BraidedPastryStrawberryCreamCheesecalories160.0fat5.0carbohydrate25.0fiber0.5protein3.0,calories,160.0,fat,5.0,carbohydrate,25.0,fiber,0.5,protein,3.0,
51c3efe397c3e6de73cbc26b,CafeCremes_CappuccinoSandwichCookiescalories160.0fat8.0carbohydrate22.0fiber0.0protein1.0,calories,160.0,fat,8.0,carbohydrate,22.0,fiber,0.0,protein,1.0,
51d2f830cc9bff111580c6bb,CaliforniaPizzaKitchenGrocery_PizzaCrispyThinCrustHawaiianRecipecalories350.0fat12.0carbohydrate43.0fiber2.0protein18.0,calories,350.0,fat,12.0,carbohydrate,43.0,fiber,2.0,protein,18.0,
55e1718e4c1e6b860776fd18,CaliWater_CactusWaterwithPricklyPearcalories35.0fat0.0carbohydrate9.0fiber0.0protein0.0,calories,35.0,fat,0.0,carbohydrate,9.0,fiber,0.0,protein,0.0,
558c7c3ff3824e0f4cc1f799,Campbells_SkilletSaucesSesameChickencalories40.0fat0.0carbohydrate9.0fiber0.0protein1.0,calories,40.0,fat,0.0,carbohydrate,9.0,fiber,0.0,protein,1.0,
51c3649197c3e69de4b044d0,CapeCod_PopcornPremiumWhiteCheddarfCheesecalories170.0fat12.0carbohydrate13.0fiber2.0protein4.0,calories,170.0,fat,12.0,carbohydrate,13.0,fiber,2.0,protein,4.0,
51c3cf0f97c3e6d8d3b50070,CarbBoom_EnergyGelBananaPeachcalories110.0fat0.0carbohydrate27.0fiber0.0protein0.0,calories,110.0,fat,0.0,carbohydrate,27.0,fiber,0.0,protein,0.0,
5557864ef22407741e5efa53,CasaCardenas_AssortedGelatincalories25.0fat0.0carbohydrate5.0fiber0.0protein1.0,calories,25.0,fat,0.0,carbohydrate,5.0,fiber,0.0,protein,1.0,
545a509f8c56fa5416027816,CascadePride_HoneyWheatBerryBreadcalories90.0fat1.0carbohydrate17.0fiber2.0protein3.0,calories,90.0,fat,1.0,carbohydrate,17.0,fiber,2.0,protein,3.0,
54e61dca1a6a53800e603efa,CaveMan_ChickenJerkycalories60.0fat1.5carbohydrate2.0fiber0.0protein12.0,calories,60.0,fat,1.5,carbohydrate,2.0,fiber,0.0,protein,12.0,
54fb6d3b0fa179a75619f8e9,Cavendish_PotatoPattiescalories130.0fat8.0carbohydrate17.0fiber1.0protein1.0,calories,130.0,fat,8.0,carbohydrate,17.0,fiber,1.0,protein,1.0,
55226d5734a170c23965eb60,ChabasoBakery_RusticCiabattaLoafcalories150.0fat0.5carbohydrate31.0fiber1.0protein5.0,calories,150.0,fat,0.5,carbohydrate,31.0,fiber,1.0,protein,5.0,
51c35f4497c3e69de4b01c33,ChefHans_CajunShrimpCrawfishCrabBoilcalories0.0fat0.0carbohydrate0.0fiber0.0protein0.0,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0,
54761f6f59752938643a8c68,ChefSolutions_BroccoliCheddarRicecalories190.0fat13.0carbohydrate10.0fiber1.0protein9.0,calories,190.0,fat,13.0,carbohydrate,10.0,fiber,1.0,protein,9.0,
561b02c51657bb352c688bb9,ChexMix_TrailMixChocolateCaramelcalories150.0fat10.0carbohydrate12.0fiber1.0protein4.0,calories,150.0,fat,10.0,carbohydrate,12.0,fiber,1.0,protein,4.0,
51d37629cc9bff5553aa9292,Chobani_YogurtGreekLowFatVeryBerrycalories100.0fat1.0carbohydrate13.0fiber0.0protein8.0,calories,100.0,fat,1.0,carbohydrate,13.0,fiber,0.0,protein,8.0,
55c8b8d2df77efc05b0f8e88,ChobaniGreekYogurt_NonfatYogurtVanillaBlendedcalories120.0fat0.0carbohydrate16.0fiber0.5protein13.0,calories,120.0,fat,0.0,carbohydrate,16.0,fiber,0.5,protein,13.0,
51c3eff197c3e6de73cbc2d5,ColoraCookie_HandDecoratedMLBCookiesBostonRedSoxcalories220.0fat8.0carbohydrate34.0fiber0.0protein2.0,calories,220.0,fat,8.0,carbohydrate,34.0,fiber,0.0,protein,2.0,
51c3ee0497c3e6de73cbb5cd,CrownPrince_ShrimpBrokencalories60.0fat0.0carbohydrate0.0fiber0.0protein13.0,calories,60.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,13.0,
55853b3df448376823bbedfb,Deans_MintChocolateChipIceCreamcalories150.0fat9.0carbohydrate17.0fiber0.0protein2.0,calories,150.0,fat,9.0,carbohydrate,17.0,fiber,0.0,protein,2.0,
54e753361000031d5225bd9a,Deans_TruMooChocolateLowfatMilkcalories140.0fat2.5carbohydrate20.0fiber0.0protein8.0,calories,140.0,fat,2.5,carbohydrate,20.0,fiber,0.0,protein,8.0,
51c5478b97c3e6efadd5ef66,DeBoles_PastaOrganicSpaghettiMadeWJerusalemArtichokeFlour8Ozcalories210.0fat1.0carbohydrate43.0fiber1.0protein7.0,calories,210.0,fat,1.0,carbohydrate,43.0,fiber,1.0,protein,7.0,
51c54a1897c3e6efadd60358,DeLaRosa_PopJumboCherryWithBubbleGumFillingcalories140.0fat0.0carbohydrate34.0fiber0.0protein0.0,calories,140.0,fat,0.0,carbohydrate,34.0,fiber,0.0,protein,0.0,
55089be82f9eb842373be0d5,DellAlpe_MuffulettaOliveSaladItalianStylecalories37.0fat14.0carbohydrate0.5fiber0.0protein0.0,calories,37.0,fat,14.0,carbohydrate,0.5,fiber,0.0,protein,0.0,
51d37974cc9bff5553aa9b74,Detour_EnergyBarChocolatePeanutButtercalories210.0fat7.0carbohydrate25.0fiber4.0protein12.0,calories,210.0,fat,7.0,carbohydrate,25.0,fiber,4.0,protein,12.0,
55578538f6274ff415e61103,DivineOrganics_SunDriedWhiteMulberriescalories91.0fat0.0carbohydrate21.0fiber3.0protein3.0,calories,91.0,fat,0.0,carbohydrate,21.0,fiber,3.0,protein,3.0,
51c36bf997c3e69de4b07e5a,DonMiguel_BurritoBeanCheesecalories440.0fat14.0carbohydrate68.0fiber8.0protein17.0,calories,440.0,fat,14.0,carbohydrate,68.0,fiber,8.0,protein,17.0,
51d2f996cc9bff111580d05c,Dove_MilkChocolateSmoothwithCaramelcalories200.0fat11.0carbohydrate24.0fiber1.0protein2.0,calories,200.0,fat,11.0,carbohydrate,24.0,fiber,1.0,protein,2.0,
51c38fe897c3e6d3ebc5c430,EagleBrand_MilkSweetenedCondensedLowFatcalories120.0fat1.0carbohydrate24.0fiber0.0protein3.0,calories,120.0,fat,1.0,carbohydrate,24.0,fiber,0.0,protein,3.0,
51c3d66797c3e6d8d3b53ce2,EatSmart_KettlePopsLightCaramelGlazePrePricedcalories110.0fat1.0carbohydrate26.0fiber1.0protein0.0,calories,110.0,fat,1.0,carbohydrate,26.0,fiber,1.0,protein,0.0,
51c3ebe397c3e6de73cba709,EccePanis_EuropeanBaguettecalories180.0fat0.0carbohydrate38.0fiber2.0protein6.0,calories,180.0,fat,0.0,carbohydrate,38.0,fiber,2.0,protein,6.0,
51c3c9fd97c3e6d8d3b4d6f0,Edys_IceCreamPeanutButterwithPeanutButterCookiePiecescalories130.0fat6.0carbohydrate15.0fiber1.0protein4.0,calories,130.0,fat,6.0,carbohydrate,15.0,fiber,1.0,protein,4.0,
51d2ff95cc9bff111580f85b,Eggo_PancakesChocolateChipcalories270.0fat9.0carbohydrate42.0fiber1.0protein6.0,calories,270.0,fat,9.0,carbohydrate,42.0,fiber,1.0,protein,6.0,
55ccc836a4eaf49a73233c0f,Eilliens_AssortedLolliescalories30.0fat0.0carbohydrate7.0fiber0.0protein0.0,calories,30.0,fat,0.0,carbohydrate,7.0,fiber,0.0,protein,0.0,
51d2fbbecc9bff111580de97,ElMexicano_BeansPintocalories60.0fat0.0carbohydrate22.0fiber14.0protein7.0,calories,60.0,fat,0.0,carbohydrate,22.0,fiber,14.0,protein,7.0,
51c541e397c3e6efadd5c2ff,Embasa_CarrotsInEscabeche7Ozcalories15.0fat0.0carbohydrate2.0fiber0.0protein0.0,calories,15.0,fat,0.0,carbohydrate,2.0,fiber,0.0,protein,0.0,
528f56608c43e6311f002172,EssentialEveryday_BlendedStrawberryLowfatYogurtcalories240.0fat2.5carbohydrate45.0fiber0.0protein10.0,calories,240.0,fat,2.5,carbohydrate,45.0,fiber,0.0,protein,10.0,
54e148396145ef8f0385ac53,EssentialEveryday_CreamCheeseSpreadGreekNonfatYogurtGreekcalories60.0fat4.0carbohydrate4.0fiber0.5protein4.0,calories,60.0,fat,4.0,carbohydrate,4.0,fiber,0.5,protein,4.0,
51c3c01897c3e6d8d3b48c65,FairOaksFarms_MilkFatFreecalories90.0fat0.0carbohydrate13.0fiber0.0protein9.0,calories,90.0,fat,0.0,carbohydrate,13.0,fiber,0.0,protein,9.0,
51c3f2ba97c3e6de73cbd6a1,Farmland_NaturallyHickorySmokedClassicCutBaconcalories80.0fat7.0carbohydrate0.0fiber0.0protein4.0,calories,80.0,fat,7.0,carbohydrate,0.0,fiber,0.0,protein,4.0,
51c3728097c3e69de4b0b68b,FoodClub_FruitSaladTropicalcalories70.0fat0.0carbohydrate17.0fiber1.0protein0.0,calories,70.0,fat,0.0,carbohydrate,17.0,fiber,1.0,protein,0.0,
